analysis	correlation_type	network_pair	condition_contrast	participant	complete	sham_z	rtpj_z	vlpfc_z	both_z	delta_fisher_z
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-rtpj	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	0.165258778
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-vlpfc	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	-0.03084698469
smith09-reward_denoised	full	sensorimotor__ecn	rtpj-minus-vlpfc	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	-0.1961057627
smith09-reward_denoised	full	sensorimotor__ecn	rtpj-minus-sham	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	-0.09017291048
smith09-reward_denoised	full	sensorimotor__ecn	vlpfc-minus-sham	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	0.1059328522
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	0.06720589665
smith09-reward_denoised	full	sensorimotor__ecn	mean-stimulation-minus-sham	sub-215	true	-0.03799063232	-0.1281635428	0.06794221988	0.03709523519	0.03028193641
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-sham	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	0.2628156977
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-rtpj	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	0.08610048131
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-vlpfc	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	-0.01765931
smith09-reward_denoised	full	sensorimotor__left-fpn	rtpj-minus-vlpfc	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	-0.1037597913
smith09-reward_denoised	full	sensorimotor__left-fpn	rtpj-minus-sham	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	0.1767152164
smith09-reward_denoised	full	sensorimotor__left-fpn	vlpfc-minus-sham	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	0.2804750077
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	0.03422058566
smith09-reward_denoised	full	sensorimotor__left-fpn	mean-stimulation-minus-sham	sub-215	true	-0.2089047562	-0.03218953984	0.07157025147	0.05391094147	0.2400019739
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-sham	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	0.075883635
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-rtpj	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	-0.09071984695
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-vlpfc	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	-0.05972824696
smith09-reward_denoised	full	sensorimotor__right-fpn	rtpj-minus-vlpfc	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	0.03099159999
smith09-reward_denoised	full	sensorimotor__right-fpn	rtpj-minus-sham	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	0.1666034819
smith09-reward_denoised	full	sensorimotor__right-fpn	vlpfc-minus-sham	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	0.135611882
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	-0.07522404695
smith09-reward_denoised	full	sensorimotor__right-fpn	mean-stimulation-minus-sham	sub-215	true	-0.1905390643	-0.02393558235	-0.05492718234	-0.1146554293	0.1260329996
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-sham	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	0.1544608681
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-rtpj	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	-0.03548033087
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-vlpfc	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	0.01473747067
smith09-reward_denoised	partial	auditory__brain-reward-signature	rtpj-minus-vlpfc	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	0.05021780154
smith09-reward_denoised	partial	auditory__brain-reward-signature	rtpj-minus-sham	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	0.189941199
smith09-reward_denoised	partial	auditory__brain-reward-signature	vlpfc-minus-sham	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	0.1397233975
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	-0.0103714301
smith09-reward_denoised	partial	auditory__brain-reward-signature	mean-stimulation-minus-sham	sub-215	true	-0.1018508799	0.08809031912	0.03787251758	0.05260998825	0.1613751549
smith09-reward_denoised	partial	auditory__ecn	both-minus-sham	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	-0.0029978614
smith09-reward_denoised	partial	auditory__ecn	both-minus-rtpj	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	-0.0486560366
smith09-reward_denoised	partial	auditory__ecn	both-minus-vlpfc	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	-0.030029306
smith09-reward_denoised	partial	auditory__ecn	rtpj-minus-vlpfc	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	0.0186267306
smith09-reward_denoised	partial	auditory__ecn	rtpj-minus-sham	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	0.0456581752
smith09-reward_denoised	partial	auditory__ecn	vlpfc-minus-sham	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	0.0270314446
smith09-reward_denoised	partial	auditory__ecn	both-minus-mean-rtpj-vlpfc	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	-0.0393426713
smith09-reward_denoised	partial	auditory__ecn	mean-stimulation-minus-sham	sub-215	true	0.1562946693	0.2019528445	0.1833261139	0.1532968079	0.02323058613
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-sham	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	-0.06969582267
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-rtpj	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	-0.02910865118
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-vlpfc	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	0.1211784447
smith09-reward_denoised	partial	auditory__left-fpn	rtpj-minus-vlpfc	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	0.1502870959
smith09-reward_denoised	partial	auditory__left-fpn	rtpj-minus-sham	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	-0.04058717149
smith09-reward_denoised	partial	auditory__left-fpn	vlpfc-minus-sham	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	-0.1908742674
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	0.04603489678
smith09-reward_denoised	partial	auditory__left-fpn	mean-stimulation-minus-sham	sub-215	true	-0.0298353245	-0.07042249599	-0.2207095919	-0.09953114717	-0.1003857539
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-sham	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.2686623189
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-rtpj	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.0264880204
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-vlpfc	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.0580346244
smith09-reward_denoised	partial	auditory__right-fpn	rtpj-minus-vlpfc	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.031546604
smith09-reward_denoised	partial	auditory__right-fpn	rtpj-minus-sham	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.2421742985
smith09-reward_denoised	partial	auditory__right-fpn	vlpfc-minus-sham	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.2106276945
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.0422613224
smith09-reward_denoised	partial	auditory__right-fpn	mean-stimulation-minus-sham	sub-215	true	-0.01920905602	-0.2613833545	-0.2298367505	-0.2878713749	-0.2404881039
smith09-reward_denoised	partial	dmn__auditory	both-minus-sham	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.2343028728
smith09-reward_denoised	partial	dmn__auditory	both-minus-rtpj	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.07575755615
smith09-reward_denoised	partial	dmn__auditory	both-minus-vlpfc	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.02446344075
smith09-reward_denoised	partial	dmn__auditory	rtpj-minus-vlpfc	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	-0.0512941154
smith09-reward_denoised	partial	dmn__auditory	rtpj-minus-sham	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.1585453166
smith09-reward_denoised	partial	dmn__auditory	vlpfc-minus-sham	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.209839432
smith09-reward_denoised	partial	dmn__auditory	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.05011049845
smith09-reward_denoised	partial	dmn__auditory	mean-stimulation-minus-sham	sub-215	true	-0.2880034555	-0.1294581389	-0.0781640235	-0.05370058275	0.2008958738
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-sham	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	-0.0118170834
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-rtpj	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	-0.014065582
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-vlpfc	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	0.2738458978
smith09-reward_denoised	partial	dmn__brain-reward-signature	rtpj-minus-vlpfc	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	0.2879114798
smith09-reward_denoised	partial	dmn__brain-reward-signature	rtpj-minus-sham	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	0.0022484986
smith09-reward_denoised	partial	dmn__brain-reward-signature	vlpfc-minus-sham	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	-0.2856629812
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	0.1298901579
smith09-reward_denoised	partial	dmn__brain-reward-signature	mean-stimulation-minus-sham	sub-215	true	0.1214933559	0.1237418545	-0.1641696253	0.1096762725	-0.098410522
smith09-reward_denoised	partial	dmn__ecn	both-minus-sham	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.2935607534
smith09-reward_denoised	partial	dmn__ecn	both-minus-rtpj	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.2237566221
smith09-reward_denoised	partial	dmn__ecn	both-minus-vlpfc	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.0528461806
smith09-reward_denoised	partial	dmn__ecn	rtpj-minus-vlpfc	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	0.1709104415
smith09-reward_denoised	partial	dmn__ecn	rtpj-minus-sham	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.06980413133
smith09-reward_denoised	partial	dmn__ecn	vlpfc-minus-sham	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.2407145728
smith09-reward_denoised	partial	dmn__ecn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.1383014013
smith09-reward_denoised	partial	dmn__ecn	mean-stimulation-minus-sham	sub-215	true	-0.01481597162	-0.08462010295	-0.2555305444	-0.308376725	-0.2013598192
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-sham	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	0.1409754108
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-rtpj	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	0.2070905436
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-vlpfc	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	0.3434971265
smith09-reward_denoised	partial	dmn__left-fpn	rtpj-minus-vlpfc	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	0.1364065829
smith09-reward_denoised	partial	dmn__left-fpn	rtpj-minus-sham	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	-0.06611513279
smith09-reward_denoised	partial	dmn__left-fpn	vlpfc-minus-sham	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	-0.2025217157
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	0.275293835
smith09-reward_denoised	partial	dmn__left-fpn	mean-stimulation-minus-sham	sub-215	true	-0.07539804581	-0.1415131786	-0.2779197615	0.06557736498	-0.04255381256
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-sham	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.06529392527
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-rtpj	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	0.01518777594
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-vlpfc	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.03313709094
smith09-reward_denoised	partial	dmn__right-fpn	rtpj-minus-vlpfc	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.04832486688
smith09-reward_denoised	partial	dmn__right-fpn	rtpj-minus-sham	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.08048170121
smith09-reward_denoised	partial	dmn__right-fpn	vlpfc-minus-sham	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.03215683433
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.008974657498
smith09-reward_denoised	partial	dmn__right-fpn	mean-stimulation-minus-sham	sub-215	true	0.08292396801	0.002442266797	0.05076713368	0.01763004274	-0.05931082027
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-sham	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	-0.1295373902
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-rtpj	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	0.0610198432
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-vlpfc	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	-0.2587725124
smith09-reward_denoised	partial	dmn__sensorimotor	rtpj-minus-vlpfc	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	-0.3197923556
smith09-reward_denoised	partial	dmn__sensorimotor	rtpj-minus-sham	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	-0.1905572334
smith09-reward_denoised	partial	dmn__sensorimotor	vlpfc-minus-sham	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	0.1292351222
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	-0.0988763346
smith09-reward_denoised	partial	dmn__sensorimotor	mean-stimulation-minus-sham	sub-215	true	-0.2768227016	-0.467379935	-0.1475875794	-0.4063600918	-0.0636198338
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-sham	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	0.1158461773
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-rtpj	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	0.353092296
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-vlpfc	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	0.2289934144
smith09-reward_denoised	partial	ecn__brain-reward-signature	rtpj-minus-vlpfc	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	-0.1240988816
smith09-reward_denoised	partial	ecn__brain-reward-signature	rtpj-minus-sham	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	-0.2372461187
smith09-reward_denoised	partial	ecn__brain-reward-signature	vlpfc-minus-sham	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	-0.1131472371
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	0.2910428552
smith09-reward_denoised	partial	ecn__brain-reward-signature	mean-stimulation-minus-sham	sub-215	true	-0.2402044902	-0.4774506089	-0.3533517273	-0.1243583129	-0.07818239283
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-sham	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	0.0399067387
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-rtpj	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	0.0549822269
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-vlpfc	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	0.0098652103
smith09-reward_denoised	partial	ecn__left-fpn	rtpj-minus-vlpfc	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	-0.0451170166
smith09-reward_denoised	partial	ecn__left-fpn	rtpj-minus-sham	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	-0.0150754882
smith09-reward_denoised	partial	ecn__left-fpn	vlpfc-minus-sham	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	0.0300415284
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	0.0324237186
smith09-reward_denoised	partial	ecn__left-fpn	mean-stimulation-minus-sham	sub-215	true	-0.1723013722	-0.1873768604	-0.1422598438	-0.1323946335	0.0182909263
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-sham	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	0.0675042605
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-rtpj	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	-0.04924470274
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-vlpfc	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	0.0796687647
smith09-reward_denoised	partial	ecn__right-fpn	rtpj-minus-vlpfc	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	0.1289134674
smith09-reward_denoised	partial	ecn__right-fpn	rtpj-minus-sham	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	0.1167489632
smith09-reward_denoised	partial	ecn__right-fpn	vlpfc-minus-sham	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	-0.0121645042
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	0.01521203098
smith09-reward_denoised	partial	ecn__right-fpn	mean-stimulation-minus-sham	sub-215	true	-0.1845993716	-0.06785040836	-0.1967638758	-0.1170951111	0.05736290651
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-sham	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.208834747
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-rtpj	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.1138799041
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-vlpfc	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.02679949854
smith09-reward_denoised	partial	lateral-visual__auditory	rtpj-minus-vlpfc	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	0.08708040556
smith09-reward_denoised	partial	lateral-visual__auditory	rtpj-minus-sham	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.0949548429
smith09-reward_denoised	partial	lateral-visual__auditory	vlpfc-minus-sham	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.1820352485
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-mean-rtpj-vlpfc	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.07033970132
smith09-reward_denoised	partial	lateral-visual__auditory	mean-stimulation-minus-sham	sub-215	true	0.2624137036	0.1674588607	0.08037845514	0.0535789566	-0.1619416128
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-sham	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	-0.09536404572
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-rtpj	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	0.0399721027
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-vlpfc	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	0.0386841399
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	rtpj-minus-vlpfc	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	-0.0012879628
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	rtpj-minus-sham	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	-0.1353361484
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	vlpfc-minus-sham	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	-0.1340481856
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	0.0393281213
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	mean-stimulation-minus-sham	sub-215	true	0.1210463473	-0.01428980112	-0.01300183832	0.02568230158	-0.1215827933
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-sham	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.2259381829
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-rtpj	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.0012514247
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-vlpfc	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.0706151528
smith09-reward_denoised	partial	lateral-visual__dmn	rtpj-minus-vlpfc	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.0693637281
smith09-reward_denoised	partial	lateral-visual__dmn	rtpj-minus-sham	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.2246867582
smith09-reward_denoised	partial	lateral-visual__dmn	vlpfc-minus-sham	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.1553230301
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-mean-rtpj-vlpfc	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.03593328875
smith09-reward_denoised	partial	lateral-visual__dmn	mean-stimulation-minus-sham	sub-215	true	0.02958212173	-0.1951046365	-0.1257409084	-0.1963560612	-0.2019826571
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-sham	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	-0.2399110053
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-rtpj	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	-0.25116662
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-vlpfc	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	0.045112065
smith09-reward_denoised	partial	lateral-visual__ecn	rtpj-minus-vlpfc	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	0.296278685
smith09-reward_denoised	partial	lateral-visual__ecn	rtpj-minus-sham	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	0.0112556147
smith09-reward_denoised	partial	lateral-visual__ecn	vlpfc-minus-sham	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	-0.2850230703
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	-0.1030272775
smith09-reward_denoised	partial	lateral-visual__ecn	mean-stimulation-minus-sham	sub-215	true	-0.2229226465	-0.2116670318	-0.5079457168	-0.4628336518	-0.1712261536
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-sham	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	0.09799448351
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-rtpj	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	-0.07822794602
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-vlpfc	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	-0.1986314758
smith09-reward_denoised	partial	lateral-visual__left-fpn	rtpj-minus-vlpfc	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	-0.1204035298
smith09-reward_denoised	partial	lateral-visual__left-fpn	rtpj-minus-sham	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	0.1762224295
smith09-reward_denoised	partial	lateral-visual__left-fpn	vlpfc-minus-sham	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	0.2966259593
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-mean-rtpj-vlpfc	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	-0.1384297109
smith09-reward_denoised	partial	lateral-visual__left-fpn	mean-stimulation-minus-sham	sub-215	true	-0.1360603839	0.04016204563	0.1605655754	-0.03806590039	0.1902809574
smith09-reward_denoised	partial	lateral-visual__right-fpn	both-minus-sham	sub-215	true	0.006630130934	-0.2242882562	-0.02954606364	-0.1062336771	-0.112863808
smith09-reward_denoised	partial	lateral-visual__right-fpn	both-minus-rtpj	sub-215	true	0.006630130934	-0.2242882562	-0.02954606364	-0.1062336771	0.1180545791
